Word 1 	 Word 2 	 Label 	 Additive 	 Multiplicative 	 Hy-Avg 0.5 	 Hy-Avg 0.7 	 Hy-Norm 0.5 	 Hy-Norm 0.7
iomad	poli	0	0	0	0	0	0	0
iomad	polloi	0	0	0	0	0	0	0
iomad	kalabalak/mnogu	0	0	0	0	0	0	0
iomad	hungak	0	0	0	0	0	0	0
iomad	moran	0	0	0	0	0	0	0
iomad	der	1	0	0	0	0	0	0
iomad	forsa	0	0	0	0	0	0	0
iomad	dheri	0	0	0	0	0	0	0
iomad	anto	0	0	0	0	0	0	0
iomad	sat	0	0	0	0	0	0	0
iomad	bahato	0	0	0	0	0	0	0
iomad	manga	0	0	0	0	0	0	0
iomad	mnogi	0	0	0	0	0	0	0
iomad	metas	0	0	0	0	0	0	0
iomad	ota	0	0	0	0	0	0	0
iomad	llawer	0	0	0	0	0	0	0
iomad	kalz	0	0	0	0	0	0	0
vel a	muitos	0	0	0	0	0	0	0
vel a	mangur	0	0	0	0	0	0	0
vel a	daug	0	0	0	0	0	0	0
vel a	kalz	0	1	0	1	1	0	0
vel a	poli	0	0	0	0	0	0	0
vel a	polloi	0	0	0	0	0	0	0
vel a	kalabalak/mnogu	0	0	0	0	0	0	0
vel a	hungak	0	0	0	0	0	0	0
vel a	moran	0	0	0	0	0	0	0
vel a	der	0	0	0	0	0	0	0
vel a	forsa	0	0	0	0	0	0	0
vel a	dheri	0	0	0	0	0	0	0
vel a	anto	0	0	0	0	0	0	0
vel a	sat	0	0	0	0	0	0	0
vel a	bahato	0	0	0	0	0	0	0
vel a	manga	0	0	0	0	0	0	0
vel a	mnogi	0	0	0	0	0	0	0
vel a	metas	0	1	0	0	0	0	0
vel a	ota	0	0	0	0	0	0	0
vel a	llawer	0	0	0	0	0	0	0
vel a	kalz	0	0	0	0	0	0	0
muitos	mangur	0	0	0	0	0	0	0
muitos	daug	0	0	0	0	0	0	0
muitos	kalz	0	0	0	0	0	0	0
muitos	poli	0	0	0	0	0	0	0
muitos	polloi	0	0	0	0	0	0	0
muitos	kalabalak/mnogu	0	0	0	0	0	0	0
muitos	hungak	0	0	0	0	0	0	0
muitos	moran	0	0	0	0	0	0	0
muitos	der	0	0	0	0	0	0	0
muitos	forsa	0	0	0	0	0	0	0
muitos	dheri	1	0	0	0	0	0	0
muitos	anto	0	0	0	0	0	0	0
muitos	sat	0	0	0	0	0	0	0
muitos	bahato	0	0	0	0	0	0	0
muitos	manga	0	0	0	0	0	0	0
muitos	mnogi	0	0	0	0	0	0	0
muitos	metas	0	0	0	0	0	0	0
muitos	ota	0	0	1	0	0	0	0
muitos	llawer	0	0	0	0	0	0	0
muitos	kalz	0	0	0	0	0	0	0
mangur	daug	0	0	0	0	0	0	0
mangur	kalz	0	1	0	1	1	1	1
mangur	poli	0	0	0	0	0	0	0
mangur	polloi	0	0	0	0	0	0	0
mangur	kalabalak/mnogu	0	0	0	0	0	0	0
mangur	hungak	1	0	1	0	0	0	0
mangur	moran	0	0	0	0	0	0	0
mangur	der	0	0	0	0	0	0	0
mangur	forsa	0	0	0	0	0	0	0
mangur	dheri	0	0	0	0	0	0	0
mangur	anto	0	0	0	0	0	0	0
mangur	sat	0	0	0	0	0	0	0
mangur	bahato	0	0	0	0	0	0	0
mangur	manga	0	0	0	0	0	0	0
mangur	mnogi	1	0	1	1	1	1	1
mangur	metas	1	1	1	1	1	1	1
mangur	ota	0	0	0	0	0	0	0
mangur	llawer	0	0	0	0	0	0	0
mangur	kalz	0	0	0	0	0	0	0
daug	kalz	0	0	0	0	0	0	0
daug	poli	0	1	0	1	1	0	0
daug	polloi	0	0	0	0	0	0	0
daug	kalabalak/mnogu	0	0	0	0	0	0	0
daug	hungak	0	1	0	1	1	0	0
daug	moran	0	0	0	1	1	0	1
daug	der	0	1	0	0	0	0	0
daug	forsa	0	0	0	0	0	0	0
daug	dheri	0	1	0	1	1	0	0
daug	anto	0	0	0	0	0	0	0
daug	sat	0	0	0	0	0	0	0
daug	bahato	0	0	0	0	0	0	0
daug	manga	0	0	0	0	0	0	0
daug	mnogi	0	1	0	1	1	0	0
daug	metas	0	1	0	1	1	0	1
daug	ota	0	0	0	0	0	0	0
daug	llawer	0	0	0	0	0	0	0
daug	kalz	0	1	0	1	1	0	0
kalz	poli	0	1	0	1	1	0	0
kalz	polloi	0	0	0	0	0	0	0
kalz	kalabalak/mnogu	0	0	0	0	0	0	0
kalz	hungak	0	0	0	0	0	0	0
kalz	moran	0	0	0	0	0	0	0
kalz	der	0	0	0	0	0	0	0
kalz	forsa	0	0	0	0	0	0	0
kalz	dheri	0	0	0	0	0	0	0
kalz	anto	0	0	0	0	0	0	0
kalz	sat	0	0	0	0	0	0	0
kalz	bahato	0	0	0	0	0	0	0
kalz	manga	0	0	0	0	0	0	0
kalz	mnogi	0	0	0	0	0	0	0
kalz	metas	0	1	0	0	0	0	0
kalz	ota	0	0	0	0	0	0	0
kalz	llawer	0	0	0	0	0	0	0
kalz	kalz	0	0	0	0	0	0	0
poli	polloi	0	0	1	1	1	1	1
poli	kalabalak/mnogu	1	0	1	1	1	1	1
poli	hungak	0	0	0	0	0	0	0
poli	moran	0	0	0	0	0	0	0
poli	der	0	0	0	0	0	0	0
poli	forsa	0	0	0	0	0	0	0
poli	dheri	0	0	0	0	0	0	0
poli	anto	0	0	0	0	0	0	0
poli	sat	0	0	0	0	0	0	0
poli	bahato	0	0	0	0	0	0	0
poli	manga	0	0	0	0	0	0	0
poli	mnogi	0	0	0	0	0	0	0
poli	metas	0	1	0	0	0	0	0
poli	ota	0	0	0	0	0	0	0
poli	llawer	0	0	0	0	0	0	0
poli	kalz	0	0	0	0	0	0	0
polloi	kalabalak/mnogu	0	0	0	0	0	0	0
polloi	hungak	0	0	0	0	0	0	0
polloi	moran	0	0	0	0	0	0	0
polloi	der	0	0	0	0	0	0	0
polloi	forsa	0	0	0	0	0	0	0
polloi	dheri	0	0	0	0	0	0	0
polloi	anto	0	0	0	0	0	0	0
polloi	sat	0	0	0	0	0	0	0
polloi	bahato	0	0	0	0	0	0	0
polloi	manga	0	0	0	0	0	0	0
polloi	mnogi	0	0	0	0	0	0	0
polloi	metas	0	1	0	0	0	0	0
polloi	ota	0	0	0	0	0	0	0
polloi	llawer	0	0	0	0	0	0	0
polloi	kalz	0	0	0	0	0	0	0
kalabalak/mnogu	hungak	0	0	0	0	0	0	0
kalabalak/mnogu	moran	0	0	0	0	0	0	0
kalabalak/mnogu	der	0	0	0	0	0	0	0
kalabalak/mnogu	forsa	0	0	0	0	0	0	0
kalabalak/mnogu	dheri	0	1	0	0	0	0	0
kalabalak/mnogu	anto	0	0	0	0	0	0	0
kalabalak/mnogu	sat	0	0	0	0	0	0	0
kalabalak/mnogu	bahato	0	0	0	0	0	0	0
kalabalak/mnogu	manga	0	0	0	0	0	0	0
kalabalak/mnogu	mnogi	1	0	0	0	0	0	0
kalabalak/mnogu	metas	1	1	1	1	1	1	1
kalabalak/mnogu	ota	0	0	0	0	0	0	0
kalabalak/mnogu	llawer	0	0	0	0	0	0	0
kalabalak/mnogu	kalz	0	0	0	0	0	0	0
hungak	moran	0	0	0	0	0	0	0
hungak	der	0	0	0	0	0	0	0
hungak	forsa	0	0	0	0	0	0	0
hungak	dheri	0	0	0	0	0	0	0
hungak	anto	0	0	0	0	0	0	0
hungak	sat	0	0	0	0	0	0	0
hungak	bahato	0	0	0	0	0	0	0
hungak	manga	0	0	0	0	0	0	0
hungak	mnogi	0	0	1	0	0	0	0
hungak	metas	0	0	0	0	0	0	0
hungak	ota	0	0	0	0	0	0	0
hungak	llawer	0	0	0	0	0	0	0
hungak	kalz	0	0	0	0	0	0	0
moran	der	0	0	0	0	0	0	0
moran	forsa	0	0	0	0	0	0	0
moran	dheri	0	0	0	1	1	0	1
moran	anto	0	0	0	0	0	0	0
moran	sat	0	0	0	0	0	0	0
moran	bahato	0	0	0	0	0	0	0
moran	manga	0	0	0	0	0	0	0
moran	mnogi	0	0	0	0	0	0	0
moran	metas	0	1	0	1	1	0	1
moran	ota	0	0	0	0	0	0	0
moran	llawer	0	0	0	0	0	0	0
moran	kalz	0	0	0	0	0	0	0
der	forsa	0	0	0	0	0	0	0
der	dheri	0	0	0	0	0	0	0
der	anto	1	0	0	1	1	1	1
der	sat	0	0	0	0	0	0	0
der	bahato	0	0	0	0	0	0	0
der	manga	0	0	0	0	0	0	0
der	mnogi	0	0	0	0	0	0	0
der	metas	0	0	0	0	0	0	0
der	ota	0	0	0	0	0	0	0
der	llawer	0	0	0	0	0	0	0
der	kalz	0	0	0	0	0	0	0
forsa	dheri	0	0	0	0	0	0	0
forsa	anto	0	0	0	0	0	0	0
forsa	sat	0	0	0	0	0	0	0
forsa	bahato	0	0	0	1	1	0	0
forsa	manga	0	0	0	0	0	0	0
forsa	mnogi	0	0	0	0	0	0	0
forsa	metas	0	1	0	0	1	0	0
forsa	ota	0	0	0	0	0	0	0
forsa	llawer	0	0	0	0	0	0	0
forsa	kalz	0	0	0	0	0	0	0
dheri	anto	0	0	0	0	0	0	0
dheri	sat	0	0	0	0	0	0	0
dheri	bahato	0	0	0	0	0	0	0
dheri	manga	0	0	0	0	0	0	0
dheri	mnogi	0	0	0	0	0	0	0
dheri	metas	0	1	0	0	0	0	0
dheri	ota	0	0	0	0	0	0	0
dheri	llawer	0	0	0	0	0	0	0
dheri	kalz	0	0	0	0	0	0	0
anto	sat	0	0	0	0	0	0	0
anto	bahato	0	0	0	0	0	0	0
anto	manga	0	0	0	0	0	0	0
anto	mnogi	0	0	0	0	0	0	0
anto	metas	0	0	1	0	0	0	0
anto	ota	0	0	0	0	0	0	0
anto	llawer	0	0	0	0	0	0	0
anto	kalz	0	0	0	0	0	0	0
sat	bahato	0	0	0	0	0	0	0
sat	manga	0	0	0	0	0	0	0
sat	mnogi	0	0	0	0	0	0	0
sat	metas	0	1	0	0	0	0	0
sat	ota	0	0	0	0	0	0	0
sat	llawer	0	0	0	0	0	0	0
sat	kalz	0	0	0	0	0	0	0
bahato	manga	0	0	0	0	0	0	0
bahato	mnogi	0	0	0	0	0	0	0
bahato	metas	0	0	0	0	0	0	0
bahato	ota	0	0	0	0	0	0	0
bahato	llawer	0	0	0	0	0	0	0
bahato	kalz	0	0	0	0	0	0	0
manga	mnogi	0	0	0	0	0	0	0
manga	metas	1	1	1	1	1	1	1
manga	ota	0	0	0	0	0	0	0
manga	llawer	0	0	0	0	0	0	0
manga	kalz	0	0	0	0	0	0	0
mnogi	metas	0	0	0	0	0	0	0
mnogi	ota	0	0	0	0	0	0	0
mnogi	llawer	0	0	0	0	0	0	0
mnogi	kalz	0	1	0	0	1	0	0
metas	ota	0	1	0	0	0	0	0
metas	llawer	0	0	0	0	0	0	0
metas	kalz	0	0	0	0	0	0	0
ota	llawer	0	0	0	0	0	0	0
ota	kalz	0	0	0	0	0	0	0
llawer	kalz	0	0	0	0	0	0	0
kompez	satoru	0	0	0	0	0	0	0
kompez	limut	0	0	0	0	0	0	0
kompez	gladkij	0	0	0	0	0	0	0
kompez	-e	0	0	0	0	0	0	0
kompez	homalos	1	0	0	0	0	0	0
kompez	liscio	0	0	0	0	0	0	0
kompez	but	0	0	0	0	0	0	0
kompez	glatt	0	0	0	0	0	0	0
kompez	pranu	0	0	0	0	0	0	0
kompez	isyo	0	0	0	0	0	0	0
kompez	llyfn	0	0	0	0	0	0	0
kompez	neted	0	0	0	0	0	0	0
kompez	gelijk	0	0	0	0	0	0	0
kompez	limhtha	0	0	0	0	0	0	0
kompez	hladkyj	1	0	0	0	0	0	0
kompez	svelnus	0	0	0	0	0	0	0
kompez	glad	0	0	0	0	0	0	0
kompez	salakka	0	0	0	0	0	0	0
kompez	e bute	0	0	0	0	0	0	0
kompez	lisu	0	0	0	0	0	0	0
kompez	ik+sar	0	0	0	0	0	0	0
kompez	suwalu	0	0	0	0	0	0	0
satoru	limut	0	0	0	0	0	0	0
satoru	gladkij	0	0	0	0	0	0	0
satoru	-e	0	0	0	0	0	0	0
satoru	homalos	0	0	0	0	0	0	0
satoru	liscio	0	0	0	0	0	0	0
satoru	but	0	0	0	0	0	0	0
satoru	glatt	0	0	0	0	0	0	0
satoru	pranu	0	0	0	0	0	0	0
satoru	isyo	0	0	0	0	0	0	0
satoru	llyfn	1	0	0	0	0	0	0
satoru	neted	0	0	0	0	0	0	0
satoru	gelijk	1	0	0	0	0	0	0
satoru	limhtha	0	0	0	0	0	0	0
satoru	hladkyj	0	0	0	0	0	0	0
satoru	svelnus	0	0	0	0	0	0	0
satoru	glad	1	0	0	0	0	0	0
satoru	salakka	0	0	0	0	0	0	0
satoru	e bute	1	1	0	0	0	0	0
satoru	lisu	1	0	0	0	0	0	0
satoru	ik+sar	0	0	0	0	0	0	0
satoru	suwalu	1	0	0	0	0	0	0
limut	gladkij	1	0	0	0	0	0	0
limut	-e	0	0	0	0	0	0	0
limut	homalos	0	0	0	0	0	0	0
limut	liscio	0	0	0	0	0	0	0
limut	but	0	0	0	0	0	0	0
limut	glatt	1	0	0	0	0	0	0
limut	pranu	0	0	0	0	0	0	0
limut	isyo	0	0	0	0	0	0	0
limut	llyfn	0	0	0	0	0	0	0
limut	neted	0	0	0	0	0	0	0
limut	gelijk	0	0	0	0	0	0	0
limut	limhtha	0	0	0	0	0	0	0
limut	hladkyj	0	0	1	1	0	1	1
limut	svelnus	0	0	0	0	0	0	0
limut	glad	0	0	0	0	0	0	0
limut	salakka	0	0	0	0	0	0	0
limut	e bute	0	1	0	0	0	0	0
limut	lisu	0	0	0	0	0	0	0
limut	ik+sar	0	0	0	0	0	0	0
limut	suwalu	0	0	0	0	0	0	0
gladkij	-e	0	0	0	0	0	0	0
gladkij	homalos	0	0	0	0	0	0	0
gladkij	liscio	0	0	0	0	0	0	0
gladkij	but	0	0	0	0	0	0	0
gladkij	glatt	0	0	0	0	0	0	0
gladkij	pranu	1	0	0	0	0	0	0
gladkij	isyo	0	0	0	0	0	0	0
gladkij	llyfn	0	0	0	0	0	0	0
gladkij	neted	0	0	0	0	0	0	0
gladkij	gelijk	0	0	0	0	0	0	0
gladkij	limhtha	1	0	0	1	1	1	1
gladkij	hladkyj	0	0	0	0	0	0	0
gladkij	svelnus	1	0	1	1	1	1	1
gladkij	glad	0	0	0	0	0	0	0
gladkij	salakka	1	0	1	1	1	1	1
gladkij	e bute	0	1	0	0	1	0	0
gladkij	lisu	0	0	0	0	0	0	0
gladkij	ik+sar	0	0	0	0	0	0	0
gladkij	suwalu	0	0	0	0	0	0	0
-e	homalos	0	0	0	0	0	0	0
-e	liscio	0	0	0	0	0	0	0
-e	but	0	0	0	0	0	0	0
-e	glatt	0	0	0	0	0	0	0
-e	pranu	0	0	0	0	0	0	0
-e	isyo	0	0	0	0	0	0	0
-e	llyfn	0	0	0	0	0	0	0
-e	neted	0	0	0	0	0	0	0
-e	gelijk	0	0	0	0	0	0	0
-e	limhtha	0	0	0	0	0	0	0
-e	hladkyj	1	0	0	0	0	0	0
-e	svelnus	0	0	0	0	0	0	0
-e	glad	0	0	0	0	0	0	0
-e	salakka	0	0	0	0	0	0	0
-e	e bute	0	0	0	0	0	0	0
-e	lisu	0	0	0	0	0	0	0
-e	ik+sar	0	0	0	0	0	0	0
-e	suwalu	0	0	0	0	0	0	0
homalos	liscio	0	0	0	0	0	0	0
homalos	but	0	0	0	0	0	0	0
homalos	glatt	0	0	0	0	0	0	0
homalos	pranu	0	0	0	0	0	0	0
homalos	isyo	0	0	0	0	0	0	0
homalos	llyfn	0	0	0	0	0	0	0
homalos	neted	0	0	0	0	0	0	0
homalos	gelijk	0	0	0	0	0	0	0
homalos	limhtha	0	0	0	0	0	0	0
homalos	hladkyj	0	0	0	0	0	0	0
homalos	svelnus	0	0	0	0	0	0	0
homalos	glad	0	0	0	0	0	0	0
homalos	salakka	0	0	0	0	0	0	0
homalos	e bute	0	1	0	0	0	0	0
homalos	lisu	0	0	0	0	0	0	0
homalos	ik+sar	0	0	0	0	0	0	0
homalos	suwalu	0	0	0	0	0	0	0
liscio	but	0	0	0	0	0	0	0
liscio	glatt	0	0	0	0	0	0	0
liscio	pranu	0	0	0	0	0	0	0
liscio	isyo	0	0	0	0	0	0	0
liscio	llyfn	0	0	0	0	0	0	0
liscio	neted	0	0	0	0	0	0	0
liscio	gelijk	0	0	0	0	0	0	0
liscio	limhtha	0	0	0	0	0	0	0
liscio	hladkyj	0	0	0	0	0	0	0
liscio	svelnus	0	0	0	0	0	0	0
liscio	glad	0	0	0	0	0	0	0
liscio	salakka	0	0	0	0	0	0	0
liscio	e bute	0	0	0	0	0	0	0
liscio	lisu	0	0	0	0	0	0	0
liscio	ik+sar	0	0	1	0	0	0	0
liscio	suwalu	0	0	0	0	0	0	0
but	glatt	0	0	0	0	0	0	0
but	pranu	0	0	0	0	0	0	0
but	isyo	0	0	0	0	0	0	0
but	llyfn	0	0	0	0	0	0	0
but	neted	0	0	0	0	0	0	0
but	gelijk	0	0	0	0	0	0	0
but	limhtha	0	0	0	0	0	0	0
but	hladkyj	0	0	0	0	0	0	0
but	svelnus	0	0	0	0	0	0	0
but	glad	0	0	0	0	0	0	0
but	salakka	0	0	0	0	0	0	0
but	e bute	0	0	0	0	0	0	0
but	lisu	0	0	0	0	0	0	0
but	ik+sar	0	0	0	0	0	0	0
but	suwalu	0	0	0	0	0	0	0
glatt	pranu	0	0	0	0	0	0	0
glatt	isyo	0	0	0	0	0	0	0
glatt	llyfn	0	0	0	0	0	0	0
glatt	neted	0	0	0	0	0	0	0
glatt	gelijk	0	0	0	0	0	0	0
glatt	limhtha	1	0	0	0	0	0	0
glatt	hladkyj	0	0	0	0	0	0	0
glatt	svelnus	1	0	0	0	0	0	0
glatt	glad	0	0	0	0	0	0	0
glatt	salakka	1	0	1	1	0	1	1
glatt	e bute	0	0	0	0	0	0	0
glatt	lisu	0	0	0	0	0	0	0
glatt	ik+sar	0	0	0	0	0	0	0
glatt	suwalu	0	0	0	0	0	0	0
pranu	isyo	0	0	0	0	0	0	0
pranu	llyfn	0	0	0	0	0	0	0
pranu	neted	0	0	0	0	0	0	0
pranu	gelijk	0	0	0	0	0	0	0
pranu	limhtha	0	0	0	0	0	0	0
pranu	hladkyj	0	0	0	0	0	0	0
pranu	svelnus	0	0	0	0	0	0	0
pranu	glad	0	0	0	0	0	0	0
pranu	salakka	0	0	0	0	0	0	0
pranu	e bute	0	0	0	0	0	0	0
pranu	lisu	0	0	0	0	0	0	0
pranu	ik+sar	0	0	0	0	0	0	0
pranu	suwalu	0	0	0	0	0	0	0
isyo	llyfn	0	0	0	0	0	0	0
isyo	neted	0	0	0	0	0	0	0
isyo	gelijk	1	0	0	0	0	0	0
isyo	limhtha	0	0	0	0	0	0	0
isyo	hladkyj	0	0	0	0	0	0	0
isyo	svelnus	0	0	0	0	0	0	0
isyo	glad	1	0	0	0	0	0	0
isyo	salakka	0	0	0	0	0	0	0
isyo	e bute	1	0	0	0	0	0	0
isyo	lisu	1	0	0	0	0	0	0
isyo	ik+sar	0	0	0	0	0	0	0
isyo	suwalu	1	0	0	0	0	0	0
llyfn	neted	1	0	0	0	0	0	0
llyfn	gelijk	0	0	0	0	0	0	0
llyfn	limhtha	0	0	0	0	0	0	0
llyfn	hladkyj	0	0	0	0	0	0	0
llyfn	svelnus	0	0	0	0	0	0	0
llyfn	glad	0	0	0	0	0	0	0
llyfn	salakka	0	0	0	0	0	0	0
llyfn	e bute	0	0	0	0	0	0	0
llyfn	lisu	0	0	0	0	0	0	0
llyfn	ik+sar	0	0	0	0	0	0	0
llyfn	suwalu	0	0	0	0	0	0	0
neted	gelijk	0	0	0	0	0	0	0
neted	limhtha	0	1	0	0	0	0	0
neted	hladkyj	0	0	0	0	0	0	0
neted	svelnus	0	0	0	0	0	0	0
neted	glad	1	0	0	0	0	0	0
neted	salakka	0	0	0	0	0	0	0
neted	e bute	1	1	0	0	0	0	0
neted	lisu	1	0	0	0	0	0	0
neted	ik+sar	0	0	0	0	0	0	0
neted	suwalu	1	0	0	0	0	0	0
gelijk	limhtha	1	0	0	0	0	0	0
gelijk	hladkyj	0	0	0	0	0	0	0
gelijk	svelnus	1	1	0	0	0	0	0
gelijk	glad	0	0	0	0	0	0	0
gelijk	salakka	1	0	0	0	0	0	0
gelijk	e bute	0	1	0	0	0	0	0
gelijk	lisu	0	0	0	0	0	0	0
gelijk	ik+sar	0	0	0	0	0	0	0
gelijk	suwalu	0	1	0	0	0	0	0
limhtha	hladkyj	0	0	0	0	0	0	0
limhtha	svelnus	0	0	0	0	0	0	0
limhtha	glad	0	0	0	0	0	0	0
limhtha	salakka	0	0	0	0	0	0	0
limhtha	e bute	0	0	0	0	0	0	0
limhtha	lisu	0	0	0	0	0	0	0
limhtha	ik+sar	0	0	0	0	0	0	0
limhtha	suwalu	0	0	0	0	0	0	0
hladkyj	svelnus	0	0	0	0	0	0	0
hladkyj	glad	0	0	0	0	0	0	0
hladkyj	salakka	1	0	0	0	0	0	1
hladkyj	e bute	0	1	0	1	1	0	0
hladkyj	lisu	0	0	0	0	0	0	0
hladkyj	ik+sar	0	0	0	0	0	0	0
hladkyj	suwalu	0	0	0	0	0	0	0
svelnus	glad	0	0	0	0	0	0	0
svelnus	salakka	0	0	0	0	0	0	0
svelnus	e bute	1	0	0	0	0	0	0
svelnus	lisu	1	0	0	0	0	0	0
svelnus	ik+sar	0	0	0	0	0	0	0
svelnus	suwalu	1	0	0	0	0	0	0
glad	salakka	1	0	0	0	0	0	0
glad	e bute	0	0	0	0	0	0	0
glad	lisu	0	0	0	0	0	0	0
glad	ik+sar	0	0	0	0	0	0	0
glad	suwalu	0	0	0	0	0	0	0
salakka	e bute	0	0	0	0	0	0	0
salakka	lisu	1	0	0	0	0	0	0
salakka	ik+sar	0	0	0	0	0	0	0
salakka	suwalu	1	1	0	0	0	0	0
e bute	lisu	1	1	0	0	1	0	0
e bute	ik+sar	0	0	0	0	0	0	0
e bute	suwalu	1	0	0	0	0	0	0
lisu	ik+sar	1	0	0	0	0	0	0
lisu	suwalu	0	0	0	0	0	0	0
ik+sar	suwalu	0	0	0	0	0	0	0
reti	san	1	0	0	0	0	0	0
reti	smelis	0	0	0	0	0	0	0
reti	piasek	0	0	0	0	0	0	0
reti	sand	0	0	0	0	0	0	0
reti	sorra	0	0	0	0	0	0	0
reti	smelys	0	0	0	0	0	0	0
reti	sandr	0	0	0	0	0	0	0
reti	arine	0	0	0	0	0	0	0
reti	area	0	0	0	0	0	0	0
reti	gainimh	0	0	0	0	0	0	0
reti	hammos	0	0	0	0	0	0	0
reti	balu	0	0	0	0	0	0	0
reti	kisay	0	0	0	0	0	0	0
reti	sega	0	0	0	0	0	0	0
reti	rena	0	0	0	0	0	0	0
reti	baluwa	0	0	0	0	0	0	0
reti	kum	0	0	0	0	0	0	0
reti	yzmic	0	0	0	0	0	0	0
san	smelis	0	0	0	0	0	0	0
san	piasek	0	0	0	0	0	0	0
san	sand	0	1	0	0	0	0	0
san	sorra	1	0	1	1	1	1	1
san	smelys	0	1	0	1	1	0	0
san	sandr	0	0	0	0	0	0	0
san	arine	1	1	1	1	1	1	1
san	area	0	0	0	0	0	0	0
san	gainimh	0	0	0	0	0	0	0
san	hammos	0	0	0	0	0	0	0
san	balu	0	0	0	0	0	0	0
san	kisay	0	0	0	0	0	0	0
san	sega	0	0	0	0	0	0	0
san	rena	0	0	0	0	0	0	0
san	baluwa	0	0	0	0	0	0	0
san	kum	0	0	0	0	0	0	0
san	yzmic	0	0	0	0	0	0	0
smelis	piasek	0	0	0	0	0	0	0
smelis	sand	0	0	0	0	0	0	0
smelis	sorra	0	0	0	0	0	0	0
smelis	smelys	0	0	0	0	0	0	0
smelis	sandr	1	0	1	1	1	1	1
smelis	arine	0	0	0	0	0	0	0
smelis	area	0	0	0	0	0	0	0
smelis	gainimh	0	0	0	0	0	0	0
smelis	hammos	0	0	0	0	0	0	0
smelis	balu	0	0	0	0	0	0	0
smelis	kisay	0	0	0	0	0	0	0
smelis	sega	0	0	0	0	0	0	0
smelis	rena	0	0	0	0	0	0	0
smelis	baluwa	0	0	0	0	0	0	0
smelis	kum	0	0	0	0	0	0	0
smelis	yzmic	0	0	0	0	0	0	0
piasek	sand	0	0	0	0	0	0	0
piasek	sorra	0	0	0	0	0	0	0
piasek	smelys	0	1	0	0	0	0	0
piasek	sandr	0	0	0	0	0	0	0
piasek	arine	0	0	0	0	0	0	0
piasek	area	0	0	0	0	0	0	0
piasek	gainimh	0	0	0	0	0	0	0
piasek	hammos	0	0	0	0	0	0	0
piasek	balu	0	0	0	0	0	0	0
piasek	kisay	0	0	0	0	0	0	0
piasek	sega	0	0	0	0	0	0	0
piasek	rena	0	0	0	0	0	0	0
piasek	baluwa	0	0	0	0	0	0	0
piasek	kum	0	0	0	0	0	0	0
piasek	yzmic	0	0	0	0	0	0	0
sand	sorra	0	0	0	0	0	0	0
sand	smelys	0	0	0	1	1	0	0
sand	sandr	0	0	0	0	0	0	0
sand	arine	1	0	1	1	1	1	1
sand	area	0	0	0	0	0	0	0
sand	gainimh	0	0	0	0	0	0	0
sand	hammos	0	0	0	0	0	0	0
sand	balu	0	0	0	0	0	0	0
sand	kisay	0	0	0	0	0	0	0
sand	sega	0	0	0	0	0	0	0
sand	rena	0	0	0	0	0	0	0
sand	baluwa	0	0	0	0	0	0	0
sand	kum	0	0	0	0	0	0	0
sand	yzmic	0	0	0	0	0	0	0
sorra	smelys	0	0	0	0	0	0	0
sorra	sandr	0	0	0	0	0	0	0
sorra	arine	0	1	0	1	1	1	1
sorra	area	0	0	0	0	0	0	0
sorra	gainimh	0	0	0	0	0	0	0
sorra	hammos	0	0	0	0	0	0	0
sorra	balu	0	0	0	0	0	0	0
sorra	kisay	0	0	0	0	0	0	0
sorra	sega	1	0	0	0	0	0	0
sorra	rena	0	0	0	0	0	0	0
sorra	baluwa	0	0	0	0	0	0	0
sorra	kum	0	0	0	0	0	0	0
sorra	yzmic	1	0	0	0	0	0	0
smelys	sandr	1	0	0	0	0	0	0
smelys	arine	0	0	0	0	0	0	0
smelys	area	0	0	0	0	0	0	0
smelys	gainimh	0	0	0	0	0	0	0
smelys	hammos	0	0	0	0	0	0	0
smelys	balu	0	0	0	0	0	0	0
smelys	kisay	0	0	0	0	0	0	0
smelys	sega	0	0	0	0	0	0	0
smelys	rena	0	0	0	0	0	0	0
smelys	baluwa	0	0	0	0	0	0	0
smelys	kum	0	0	0	0	0	0	0
smelys	yzmic	0	0	0	0	0	0	0
sandr	arine	0	0	0	0	0	0	0
sandr	area	0	0	0	0	0	0	0
sandr	gainimh	0	0	0	0	0	0	0
sandr	hammos	0	0	0	0	0	0	0
sandr	balu	0	0	0	0	0	0	0
sandr	kisay	0	0	0	0	0	0	0
sandr	sega	0	0	0	0	0	0	0
sandr	rena	0	0	0	0	0	0	0
sandr	baluwa	0	0	0	0	0	0	0
sandr	kum	0	0	0	0	0	0	0
sandr	yzmic	0	0	0	0	0	0	0
arine	area	0	0	0	0	0	0	0
arine	gainimh	1	0	0	0	0	0	0
arine	hammos	0	0	0	0	0	0	0
arine	balu	0	0	0	0	0	0	0
arine	kisay	0	0	0	0	0	0	0
arine	sega	0	0	0	0	0	0	0
arine	rena	0	0	0	0	0	0	0
arine	baluwa	1	0	0	0	0	0	0
arine	kum	0	0	0	0	0	0	0
arine	yzmic	0	0	0	0	0	0	0
area	gainimh	0	0	0	0	0	0	0
area	hammos	0	0	0	0	0	0	0
area	balu	0	0	0	0	0	0	0
area	kisay	0	0	0	0	0	0	0
area	sega	0	0	0	0	0	0	0
area	rena	0	0	0	0	0	0	0
area	baluwa	1	0	0	0	0	0	0
area	kum	0	0	0	0	0	0	0
area	yzmic	0	0	0	0	0	0	0
